;Level;Stance;Claim;Votes;Comments;Depth
25;1.1.1.5.1.5;con;Those who use social media for activism are already likely to be politically engaged, so the platform privileges men who are seen as traditionally political and appealed to. As such, this platform does not meaningfully expand speech for women.;['0', '0', '3', '0', '0']; ;5
26;1.1.1.5.2;pro;There are many women's organizations that operate under the banner of feminism, and also independent of feminism.;['0', '0', '3', '0', '0']; 1;4
27;1.1.1.5.3;pro;Even without the platform of feminism, women in most countries may engage politically by voting, participating in ballot initiatives, lobbying, supporting campaigns, and running for office.;['0', '0', '2', '1', '0']; 6;4
28;1.1.1.5.3.1;con;While legally women retain the right to vote in many places, due to inherent power imbalances, close male friends and relatives can heavily inform or dictate a woman's political choices.;['0', '0', '3', '0', '0']; ;5
29;1.1.1.5.4;con;In many places, women still face systemic and societal barriers to voting.;['0', '0', '2', '1', '0']; ;4
30;1.1.1.5.4.1;pro;Mutilation of the Voting Rights Act of 1965 has disenfranchised minority women and kept millions from voting in the US.;['0', '0', '2', '1', '0']; ;5
31;1.1.1.5.5;con;"Platforms for women's voices often privilege those with the time and money to be politically engaged; amongst poorer women, political engagement is low. This means fewer key issues may be heard in these spaces.";['0', '0', '3', '0', '0']; ;4
32;1.1.2;pro;Feminism adds a new perspective to conventional views on social and political issues.;['0', '0', '2', '1', '0']; 3;2
33;1.1.2.1;pro;Feminism has helped women to express their sexuality more openly and deconstruct the taboos encompassing nudity, sensuality, romance, and connectedness.;['0', '1', '5', '3', '3']; 3;3
34;1.1.2.1.1;pro;The modern resurgence of burlesque uses feminism to empower women, encouraging them to reclaim objectification and take control of their bodies and their audience's attitudes towards it.;['0', '0', '2', '1', '0']; ;4
35;1.1.2.1.2;pro;Some feminists have readily embraced the topic of sex, evaluating how it is discursively mediated. This opens space to discuss all forms of sex and create more just systems of desire.;['0', '0', '2', '1', '0']; ;4
36;1.1.2.1.3;con;Many anti-abortion feminists continue to construct and reinforce taboos regarding impurity and sexual promiscuity.;['0', '1', '2', '0', '0']; ;4
37;1.1.2.1.3.1;pro;One of the most famous American feminists, Susan B. Anthony, likened the severity of abortion to the murder of wives and infant children.;['0', '0', '2', '1', '0']; 2;5
38;1.1.2.1.4;con;"Not all feminists have liberatory views of sex; historically, radical anti-sex work feminists have paired with conservative politicians to censor pornography and limit conversations on its role in society.";['0', '0', '2', '1', '0']; ;4
39;1.1.2.1.4.1;pro;Many feminists treat female submissives (a.k.a. femsubs) as traitors to their cause.;['0', '0', '2', '1', '0']; 17;5
40;1.1.2.1.4.1.1;pro;"Submissive behaviour can be incredibly empowering; practitioners of shibari often find it therapeutic. When feminists stigmatise sex on the grounds of politics, they often ignore considerable nuance.";['0', '0', '2', '1', '0']; ;6
41;1.1.2.1.4.1.2;con;Female submissiveness is often connected to troubling orientalising tropes that can have real world harms. It is useful for a political movement to push back against this.;['0', '0', '2', '1', '0']; ;6
42;1.1.2.1.4.1.3;con;Few feminists seek to directly target practitioners, instead they critique the increased normalisation of BDSM. This activism amplifies complaints from young people who often feel coerced into violent sex acts.;['0', '0', '3', '0', '0']; ;6
43;1.1.2.1.4.2;con;Attempts to limit sex-positive feminist movements have largely failed.;['0', '0', '3', '0', '0']; ;5
44;1.1.2.2;pro;Feminists have consistently been involved with campaigns for healthier eating habits, and have worked to reduce the desire to eat meat with every meal.;['0', '0', '2', '1', '0']; 2;3
45;1.1.2.2.1;pro;A number of feminist icons began the fight for animal rights and veganism in the early 20th century.;['0', '0', '2', '1', '0']; ;4
46;1.1.2.2.2;pro;By pushing back against the overconsumption of meat, feminists have helped save countless people from coronary artery disease and other diseases.;['0', '0', '3', '0', '0']; ;4
47;1.1.2.2.3;con;Campaigns for vegetarianism and veganism can often be colonial and ignore sustainable indigenous food production practices in favour of a monolithic perspective on food. Feminist involvement therefore may not be positive.;['0', '0', '2', '1', '0']; ;4
48;1.1.2.3;pro;Feminists offer cultural critiques on art, movies, television, and other cultural phenomena, helping us better understand them (p. 180).;['4', '1', '6', '1', '3']; ;3
49;1.1.2.3.1;pro;Cynthia Enloe added a feminist perspective to international relations theory when she focused on the role of military bases, diplomats' wives, and backlashes to nationalism.;['0', '0', '2', '1', '0']; ;4
50;1.1.2.3.2;pro;The Venus of Willendorf was originally assumed to be a fertility figure, meant to inspire men, until a woman noted that it was more likely to be a self-portrait.;['0', '0', '3', '0', '0']; 3;4
51;1.1.2.3.3;pro;Most celebrated works of art or literature prior to feminist criticism normalised patriarchal and androcentric standards (p. 25). Feminist writings offered the other side of the story.;['0', '0', '3', '0', '0']; 5;4
52;1.1.2.3.4;con;There are few feminist texts in school curricula, which denotes the lack of an ability to enact widespread understanding and change within society (p. 110).;['0', '0', '3', '0', '0']; ;4
53;1.1.2.3.4.1;pro;"Nearly one-quarter of adults in the US did not read a book in 2020 and nearly one-third of adults in the UK do not read in their free time; if a feminist text is not part of required reading in the classroom, it is unlikely that it would ever be read.";['0', '0', '2', '1', '0']; ;5
54;1.1.2.3.4.2;con;As reading is often segregated along gendered lines, male curriculum writers may be biased away from feminist texts. This does not mean that such perspectives are not valuable.;['0', '0', '3', '0', '0']; ;5
55;1.1.2.3.5;con;Given the unscientific nature of feminist thought, regardless of the critiques offered, people may be skeptical when engaging with them.;['0', '0', '3', '0', '0']; ;4
56;1.1.2.4;con;New perspectives are not necessarily good perspectives.;['0', '1', '2', '3', '4']; 2;3
57;1.1.2.4.1;pro;Traditions can be incredibly comforting, offering a refuge in troubled times. When these are disrupted by new ideologies, people may feel more vulnerable.;['0', '0', '3', '0', '0']; ;4
58;1.1.2.4.2;pro;Innovation through new perspectives can be reckless and short-sighted, driving people towards negative long-term outcomes. As such, new views should be approached with skepticism.;['0', '0', '2', '1', '0']; ;4
59;1.1.2.4.3;con;"Existing perspectives often exist due to path dependency and enshrine oppressive action by removing people's ability to pushback; when new movements disrupt this, whilst initially causing unrest, the world is better overall.";['0', '0', '2', '1', '0']; ;4
60;1.1.2.4.4;con;Certain traditions - maintained as part of the status quo - are jarring and can make people feel as uncomfortable as changes to society.;['0', '0', '2', '1', '0']; 2;4
61;1.1.2.5;con;Liberalism predicates equality under the law, and has done so outside of direct feminist influence.;['0', '0', '2', '1', '0']; 4;3
62;1.1.2.5.1;pro;Unlike liberalism, feminism focuses on a specific group. This switches the terms of the argument from universal to group-based recognition which, in the long run, may work against equality.;['0', '0', '3', '0', '0']; ;4
63;1.1.2.5.2;con;The tenets of liberalism do not directly support women's emancipation such that it has been possible for liberal thinkers to oppose gender based equality.;['0', '0', '3', '0', '0']; 6;4
64;1.1.3;pro;Since the introduction of the framework in the 90s, feminism has become increasingly intersectional, giving a voice to the oppressed, including minorities and immigrants of all genders.;['0', '0', '2', '1', '0']; 4;2
65;1.1.3.1;pro;Non-Western women have had a massive role in the feminist movement.;['0', '0', '3', '0', '0']; 7;3
66;1.1.3.1.1;pro;Kamla Bhasin broke vast ground in promoting feminism in South Asia and was involved in changes to rape legislature in India.;['0', '0', '2', '1', '0']; 1;4
67;1.1.3.1.2;pro;A Brazilian woman, Bertha Lutz, was primarily responsible for bringing feminism to the UN.;['0', '0', '2', '1', '0']; 2;4
68;1.1.3.2;pro;The intersection of feminism and climate justice provides benefits for men and women alike, through initiatives to stem the consequences of climate change.;['0', '0', '3', '0', '0']; 2;3
69;1.1.3.2.1;pro;Ugandan women harmed by climate change have organised a movement to fight for more considerate policy and ensure women are protected.;['0', '0', '2', '1', '0']; ;4
70;1.1.3.2.2;con;"Feminists do not inspire climate action; rather it has been a scientific concern for years, and a core issue for many.";['0', '0', '2', '1', '0']; ;4
71;1.1.3.2.2.1;con;There are entire movements dedicated specifically to climate feminism, demonstrating that feminism can also be a driving force behind climate action.;['0', '0', '3', '0', '0']; 4;5
72;1.1.3.3;pro;"Feminism grew out of the Civil Rights movement; centering Black and brown women in feminist activism from early on.";['0', '0', '3', '0', '0']; 1;3
73;1.1.3.3.1;pro;Sojourner Truth preceded the Civil Rights movement and was undoubtedly a feminist activist, offering one of the first arguments that complicated theories of gender and the treatment of Black women.;['0', '0', '2', '1', '0']; ;4
74;1.1.3.3.2;con;"Black women played an integral leadership role in the women's suffrage movement; yet, their contributions are rarely mentioned alongside their white feminist counterparts.";['0', '0', '2', '1', '0']; 5;4
75;1.1.3.3.3;con;Historically, many women of colour found feminist talking points reductive, to the point of establishing parallel movements such as womanism.;['0', '0', '2', '1', '0']; 1;4
76;1.1.3.4;con;Intersectional feminism promotes the welfare of non-white, non-heterosexual people over white, heterosexual men and women.;['0', '0', '3', '0', '0']; 4;3
77;1.1.3.4.1;pro;When integrated with activism, intersectionality enables people to centre minoritised communities in conversations, focusing on alleviating complex combinations of oppression - though this may seldom occur.;['0', '0', '2', '1', '0']; ;4
78;1.1.3.4.2;con;"Intersectionality has only existed for 30 years. Yet, the welfare of white, heterosexual people has been the standard for the vast majority of human history; those that do not adhere to traditional norms deserve an equitable voice as well.";['0', '0', '2', '1', '0']; ;4
79;1.1.3.4.2.1;pro;"The concept of ""whiteness"" was first used to claim superiority of the ""white race"" in the 1600s when the British introduced the concept of racism to the Americas during the trans-Atlantic slave trade. Prior to that, intersectional thought would not have been necessary.";['0', '0', '2', '1', '0']; 4;5
80;1.1.4;con;Various factions of feminism have previously attempted to deplatform and silence other women whose opinions they don't agree with, including others in the movement.;['0', '0', '3', '0', '0']; 3;2
81;1.1.4.1;pro;Sex workers are often excluded from feminist spaces.;['0', '0', '2', '1', '0']; 1;3
82;1.1.4.1.1;pro;Often feminists claim that enacting sex work negative legislature will protect the women working in the industry, despite persistent refutations of this claim (p. 2).;['0', '0', '2', '1', '0']; ;4
83;1.1.4.1.2;con;"The feminist left is quite divided over sex work; some feminists find it acceptable, others question whether the women working in the industry have much of a choice.";['0', '0', '2', '1', '0']; ;4
84;1.1.4.1.3;con;Sex workers are more likely to be included in feminist spaces than patriarchal ones.;['0', '0', '2', '3', '0']; 1;4
85;1.1.4.1.3.1;pro;Evangelical women often simultaneously uphold the patriarchy and weaponise their gender to harm sex workers.;['0', '0', '3', '0', '0']; ;5
86;1.1.4.1.3.2;pro;"Sex workers are often presented in reductive and sexist ways in traditional media; feminist media is often more respectful.";['0', '0', '3', '0', '0']; ;5
87;1.1.4.1.3.3;con;Most of the countries that have legalized sex work have done so under the political leadership of men.;['0', '0', '3', '0', '0']; ;5
88;1.1.4.2;pro;Trans-Exclusionary Radical Feminists (TERFs) limit discussion by gatekeeping feminist spaces, excluding trans and non-binary people.;['0', '0', '2', '1', '0']; 3;3
89;1.1.4.2.1;pro;Though TERFs claim that they are not trans-exclusionary, they problematically include trans men in their definition of a woman and propagate attitudes that cause harm.;['0', '0', '2', '1', '0']; 2;4
90;1.1.4.2.2;pro;"TERFs have been physically violent towards trans women attending lesbian and bisexual visibility conferences and summits; this is a far more serious issue than the cancelled talks and beliefs they decry as harming feminism.";['0', '0', '2', '1', '0']; ;4
91;1.1.4.2.3;con;TERFs are a minority actively decried by many more progressive and younger feminist factions. Silencing within feminist movements is multidirectional and should not be attributed to a single group.;['0', '1', '1', '1', '0']; ;4
92;1.1.4.2.3.1;pro;"TERF academics in the UK have claimed that they were silenced for their ""gender critical"" beliefs, echoing a previous trend of no-platforming transphobic speakers by university student unions.";['0', '0', '3', '0', '0']; ;5
93;1.1.4.2.3.2;con;"TERFs often appeal to right-wing fears of identity politics, and political correctness gone wrong; when progressives note that TERF views may be damaging (p. 692), TERFs assert their status as victims closing off conversation.";['0', '0', '3', '0', '0']; ;5
94;1.1.4.2.3.3;con;TERFs have protested, campaigned against, and doxxed other feminists, keeping them silent for fear of reprisal. Such actions, along with their relative power, are likely to do a lot of harm.;['0', '0', '3', '0', '0']; 15;5
95;1.1.4.3;pro;Pro-life women often find themselves excluded from mainstream feminist movements.;['0', '0', '2', '1', '0']; ;3
96;1.1.4.3.1;pro;"Pro-life feminist groups were denied partnerships with the Women's March on Washington 2017; several groups were rejected outright, and another that was initially approved was later removed.";['0', '0', '2', '1', '0']; ;4
97;1.1.4.3.1.1;con;Regardless of the official status or limited participation of pro-life feminist groups, thousands of pro-life women marched in Washington.;['0', '0', '3', '0', '0']; ;5
98;1.1.4.3.2;pro;Pro-life women frequently find their voices crowded out of discussions regarding abortion and choose to avoid attending marches and similar types of events in protest.;['0', '0', '2', '1', '0']; 8;4
99;1.1.4.3.3;con;"Feminists fight for bodily autonomy; it is not in-fighting when one party acts directly counter to one of the major propositions of feminism.";['0', '0', '3', '1', '0']; ;4
100;1.1.4.3.3.1;pro;"It is inherently impossible to be both pro-life and a feminist; a lack of reproductive bodily autonomy subjugates women.";['0', '0', '2', '1', '0']; 3;5
101;1.1.4.3.3.2;con;Feminism should be about the empowerment of all women, not only the power to end the lives of unborn babies.;['0', '1', '2', '0', '0']; ;5
102;1.1.4.4;con;"Some intolerance is necessary in order to create a tolerant society; a group that sets no hard boundaries is likely to find itself undermined. As such, it is legitimate for feminists to occasionally deplatform others.";['0', '0', '3', '0', '0']; ;3
103;1.1.4.4.1;pro;"Deplatforming serves as a necessary means of curtailing dangerous speech outside of the use of state powers; it is the only middle ground that protects both individuals and civil liberties.";['0', '0', '3', '0', '0']; ;4
104;1.1.4.4.2;pro;Many women in feminist movements lack the power to push back against others that would silence them were it not for deplatforming. The boundaries feminists set are protective and ultimately facilitate better conversations.;['0', '0', '3', '0', '0']; ;4
105;1.1.4.4.3;con;"It is hypocritical for ostensibly open spaces to refuse entry to some based on their political views; such actions may have a greater chilling effect than any dissent that could otherwise occur.";['0', '0', '2', '1', '0']; ;4
106;1.1.4.4.4;con;The line between what is tolerable and what isn't may be incredibly difficult to discern, especially within an activist space that aims to consistently evolve in its approach. As such, deplatforming should not be allowed.;['0', '0', '3', '0', '0']; ;4
107;1.1.4.5;con;Some feminists advocate for activisms that allow open conversation, frame conflict (within reason) as productive, and push the movement forward.;['0', '0', '3', '0', '0']; ;3
108;1.1.4.5.1;pro;Whilst historic feminists held highly problematic views, feminism has demonstrated its commitment to evolution and inclusion by distancing itself from these ideologies.;['0', '0', '2', '1', '0']; 5;4
109;1.1.4.5.2;con;Some female figureheads are targeted by a limiting groupthink that attempts to cancel them prior to any direct conflict or dialogue. This indicates that on balance, feminists may not push for open conversation.;['0', '0', '3', '0', '0']; ;4
110;1.1.5;con;The voices and opinions of men, even those attempting to be allies, are often excluded from feminist discussions.;['0', '0', '3', '0', '0']; 3;2
111;1.1.5.1;pro;Some women have accused men of colonising feminism for their own ends, and advocate for their exclusion.;['0', '0', '3', '0', '0']; ;3
112;1.1.5.1.1;pro;Instead of advocating for integrated spaces that enable all entrepreneurs to work together, some feminists have started women-only businesses and clubs.;['0', '0', '2', '1', '0']; ;4
113;1.1.5.1.2;con;Men who are encouraged to join feminism and treated as important actors for making change are more likely to report intent to act. This may inspire more long term inclusion and improve feminism (p. 2).;['0', '0', '2', '1', '0']; ;4
114;1.1.5.1.3;con;Those who believe men should be excluded from feminism are in the minority.;['0', '0', '2', '1', '0']; ;4
115;1.1.5.2;pro;Some men believe that politically correct men and feminists have excluded them from conversations regarding mental health and well-being.;['0', '0', '3', '0', '0']; ;3
116;1.1.5.2.1;pro;There are concerns from some men that boys now lack role-models in media, which may drive them to despair and crime. Current feminist trends preclude balanced representation, leaving men by the wayside.;['0', '0', '2', '1', '0']; ;4
117;1.1.5.2.2;con;Outreach for men's mental health happens in a wide variety of forms, sites, or campaigns, supporting them in a number of ways. This may attract less notice as it is not an incendiary talking point that drives attention.;['0', '0', '3', '0', '0']; ;4
118;1.1.5.3;con;Men, even allies, can sometimes make the mistake of fighting sexism on behalf of women, instead of alongside women - it is legitimate for feminists to push back against this (p. 646).;['0', '0', '2', '1', '0']; 8;3
119;1.1.5.3.1;pro;"Some men could be considered a ""woke misogynist,"" someone that labels themself a feminist without actually changing any behaviors to support the movement.";['0', '0', '2', '1', '0']; ;4
120;1.1.5.3.2;pro;Some feminist allied men may follow a paternalistic instinct to protect women, paradoxically reinforcing gender stereotypes and sexism (p. 2).;['0', '0', '2', '1', '0']; ;4
121;1.1.5.3.3;con;"Male feminists are often maligned and depicted as having ulterior motives for their political engagement; this limits discourse, and may be done disingenuously.";['0', '0', '2', '1', '0']; 2;4
122;1.1.5.4;con;Men have thanked feminism for its help and joined the movement.;['0', '0', '3', '0', '0']; 5;3
123;1.1.5.4.1;pro;"Feminist men and women are able to mutually support one another to create great progress; this is celebrated through events like International Men's Day.";['0', '0', '3', '0', '0']; ;4
124;1.1.5.4.2;con;A previous leader left the feminist movement to become a men's rights activist, eventually viewing women as the true controllers of society. This clearly demonstrates the extent to which feminism is alienating to men.;['0', '0', '3', '0', '0']; 2;4
125;1.2;pro;Feminism aims to correct the systemic biases against women and other minorities that are born out of historical discrimination.;['1', '2', '2', '2', '0']; 12;1
126;1.2.1;pro;Treatment and research for women's health issues are not prioritized as highly as those that are universal, or affect solely men.;['0', '1', '2', '1', '0']; 1;2
127;1.2.1.1;pro;Women are more likely to be diagnosed with a mental illness than men yet often do not receive adequate care.;['0', '0', '3', '0', '0']; 4;3
128;1.2.1.1.1;pro;"Women are often dismissed as mentally ill when they present with physical symptoms; this drives up diagnosis rates for these illnesses, while also reducing the quality of healthcare that people receive.";['0', '0', '2', '1', '0']; ;4
129;1.2.1.1.2;pro;The increased inclination to believe that women were mentally ill led doctors to prescribe them psychopharmaceuticals at high rates, increasing drug use in later generations (p. 241).;['0', '0', '2', '1', '0']; ;4
130;1.2.1.1.3;pro;Sexism may worsen women's mental health, as they struggle with a socially pervasive loss of control.;['0', '0', '2', '1', '0']; ;4
131;1.2.1.1.3.1;pro;Sensual or sexual stereotypes in advertising have negative effects on the mental health and self-confidence of girls and young women.;['0', '0', '2', '1', '0']; 5;5
132;1.2.1.1.3.1.1;pro;Despite gender stereotype bans in advertising in some parts of the world, young women are often harmed by online advertising (p. 4).;['0', '0', '2', '1', '0']; ;6
133;1.2.1.1.3.1.2;pro;Sexism is often used to the detriment of women as it drives sales and engagement with products (p. 5). Through the normalization of photo editing, dysmorphic body ideals are often promoted.;['0', '0', '2', '1', '0']; ;6
134;1.2.1.1.3.1.3;con;"Sex and sensuality is often reimagined in empowering ways that breakdown social stigma; this may subvert the previous harms of advertising.";['0', '0', '3', '0', '0']; ;6
135;1.2.1.1.3.2;con;"Hostile sexism negatively effects men as well as women; it is likely that other factors contribute towards women's higher rates of mental illness.";['0', '0', '3', '0', '0']; ;5
136;1.2.1.1.4;con;"Men are often considered to suffer from externalised mental health issues; yet, such a perspective may encourage men's mental health issues to be dismissed until they manifest stereotypically.";['0', '0', '2', '1', '0']; ;4
137;1.2.1.1.5;con;"Suicide rates are often higher in men; poor risk communication may contribute to this, as men are left out of conversations on mental health and therefore struggle to identify warning signs.";['0', '0', '2', '1', '0']; ;4
138;1.2.1.2;pro;Men's sexual and reproductive health needs are often prioritised over women's.;['0', '0', '3', '0', '0']; ;3
139;1.2.1.2.1;pro;In order to address recurrent medical failures that perpetuated information asymmetries around women's experiences of the pill, women have started forums and crowdsourced data.;['0', '0', '2', '1', '0']; ;4
140;1.2.1.2.2;pro;Medical implants for people with wombs, like the Dalkon shield and transvaginal meshes, are often underresearched and can have incredibly poor health outcomes for those outfitted with them.;['0', '0', '2', '1', '0']; ;4
141;1.2.1.2.3;con;Men's infertility is often ignored as reproduction is seen to be a woman's duty. This causes distress and hinders care.;['0', '0', '2', '1', '0']; ;4
142;1.2.1.2.4;con;Women, who often have wombs, are impractical to include in medical trials due to variations in their hormones throughout the menstrual cycle, though they are similar on average to men. This is why it appears as though there is a prioritisation of men's illness in research.;['0', '0', '3', '0', '0']; 5;4
143;1.2.1.3;pro;Women often experience mistreatment at the hands of medical practitioners, including having their privacy violated.;['0', '0', '2', '1', '1']; 1;3
144;1.2.1.3.1;pro;Though responses to women's pain vary in Western medicine - from the view that Black women do not feel pain, to assuming that others are hysterical - the end result is often poor care.;['0', '0', '2', '1', '0']; ;4
145;1.2.1.3.2;pro;Various medical phenomena, like the husband stitch or symphisiotomies, show the scant disregard some doctors and institutions have for people in labour.;['0', '0', '2', '1', '0']; ;4
146;1.2.1.3.3;con;"Abuse from medical practitioners is not exclusive to women (p. 3). Rather, because the medical system is regulatory by nature, it influences everyone and particularly harms the ""deviant"" by stripping them of autonomy (pp. 23-24). It is reductive to remove men from this conversation.";['0', '0', '3', '0', '0']; 1;4
147;1.2.1.4;con;Despite their shorter life span, men's health is often underdiscussed.;['0', '0', '3', '0', '0']; ;3
148;1.2.1.4.1;pro;Men are known to avoid seeking help due to issues in medical training and social norms (p. 1058), yet service delivery remains mostly umchanged (p. 146).;['0', '0', '2', '1', '0']; ;4
149;1.2.1.4.2;pro;Men are more prone to social isolation which decreases the quality of their health. Despite this, men are often deterred from seeking help, something neither health campaigns nor feminists effectively combat.;['0', '0', '2', '1', '0']; 2;4
150;1.2.1.4.2.1;pro;Men often engage in self-surveillance to identify issues prior to seeking healthcare, yet appropriate risk communication that encourages and scaffolds this process is limited (p. 9).;['0', '0', '3', '0', '0']; ;5
151;1.2.1.4.2.2;con;Given the disproportionate effort many women expend managing men's emotions, it is unclear why feminists should focus on men's social isolation at the expense of helping other groups.;['0', '0', '3', '0', '0']; ;5
152;1.2.1.4.2.3;con;Men are often encouraged to isolate themselves and limit their efforts in friendships to avoid homophobic stereotypes. These attitudes are actively campaigned against by feminists.;['0', '0', '3', '0', '0']; ;5
153;1.2.1.4.3;con;Men receive disproportionately more healthcare funding compared to women - though they are not discussed, they are researched (p. 956).;['0', '0', '3', '0', '0']; ;4
154;1.2.1.4.4;con;As men historically were viewed as the default, and women as deviant, feminists must prioritise campaigning for women's research needs if they wish to make change.;['0', '0', '3', '0', '0']; ;4
155;1.2.1.4.5;con;Major campaigns, like Movember, decrease the stigma of poor health amongst men and raise awareness of potentially lethal illnesses.;['0', '0', '3', '0', '0']; ;4
156;1.2.1.5;con;Breast cancer receives both more research funding and greater media awareness than prostate cancer, despite a similar number of victims affected by each.;['0', '0', '3', '0', '0']; 6;3
157;1.2.1.5.1;pro;In the UK, men have a higher risk of developing prostate cancer than women do of developing breast cancer.;['0', '0', '2', '1', '0']; 4;4
158;1.2.1.5.1.1;con;While the risk for developing prostate cancer is higher, breast cancer has a more destructive effect on an individual, with early detection increasing the chance of survival. This may explain the discrepancy in both research and awareness funding.;['0', '0', '2', '1', '0']; 1;5
159;1.2.1.5.2;pro;Campaigns for breast cancer are generally more successful and generate more activity than those for prostate cancer.;['0', '0', '3', '0', '0']; ;4
160;1.2.1.5.2.1;pro;"It is easier to develop empathy and awareness for breast cancer, as the breast is an external organ, whereas the ovaries and prostate are internal organs and inherently ""invisible"" (p. 27).";['0', '0', '2', '1', '0']; ;5
161;1.2.1.5.2.2;pro;The finite resources available to various cancer campaigns are typically consumed by the first mover. As Breast Cancer Awareness Month began in 1985, and Movember in 2003, it makes sense that the former is more successful.;['0', '0', '2', '1', '0']; ;5
162;1.2.1.5.2.3;con;The lack of social media engagement and support behind prostate cancer awareness may stem from men's refusal to discuss their health issues for fear of appearing weak - a typically 'feminine' trait.;['0', '0', '3', '0', '0']; ;5
163;1.2.1.5.2.3.1;pro;With the exception of Twitter, the majority of users on major social media websites are women. This may limit men's ability to share vulnerable posts.;['0', '0', '3', '0', '0']; ;6
164;1.2.1.5.2.3.2;con;Healthcare interventions often do not take into account the positive attributes of masculine identity and therefore can cause more harm (p. 1).;['0', '0', '3', '0', '0']; ;6
165;1.2.1.5.2.4;con;Marketing campaigns for breast cancer awareness could encourage behaviors that increase the risk of developing breast cancer.;['0', '0', '2', '1', '0']; 2;5
166;1.2.1.5.2.4.1;pro;"Airlines frequently participate in Breast Cancer Awareness Month; yet, frequent flying is one of the major risk factors for developing breast cancer.";['0', '0', '2', '1', '0']; ;6
167;1.2.1.5.2.4.1.1;pro;Women flight attendants were found to be 50% more likely to develop breast cancer than women from the overall population.;['0', '0', '2', '1', '0']; ;7
