,Level,Stance,Claim,Votes,Comments,Depth
44,1.1.1.6.2.2.1.1.6.1.1.1.5.1,pro,Studies have shown prayer has no effect beyond placebo.,"['0', '0', '0', '0', '1']", ,13
45,1.1.1.6.2.2.1.1.6.1.1.1.5.1.1,pro,It's worse than that you've also wasted your time.,"['0', '0', '0', '0', '1']", 2,14
46,1.1.1.6.2.2.1.1.6.1.1.1.5.2,con,"Praying may have consequences on brain activity, function and structure.","['0', '1', '0', '0', '0']", 1,13
47,1.1.1.6.2.2.1.1.6.1.1.1.5.2.1,pro,"Prayer shows a specific pattern in brain activity, lighting frontal lobes (that affect concentration) while parietal lobes go dark. This last area is responsible for sensory experiences and could explain that those praying “lose their sense of self, feel a sense of oneness, a blurring of the boundary between self and other”.","['0', '0', '0', '0', '2']", ,14
48,1.1.1.6.2.2.1.1.6.1.1.1.5.2.1.1,pro,"Those results were consistent with different religious practitioners, from Franciscan nuns praying to Buddhists meditating or Sikhs chanting.","['0', '0', '0', '0', '2']", ,15
49,1.1.1.6.2.2.1.1.6.1.1.1.5.2.1.2,con,These results would have been found when the subjects knew that they and their brain activity were being observed. So these results are as (or less) normal as behavior on reality TV shows.,"['0', '0', '1', '0', '0']", 1,15
50,1.1.1.6.2.2.1.1.6.1.1.1.5.2.2,pro,"Research with Buddhist monks suggests that ""over the course of meditating for tens of thousands of hours, the long-term practitioners had actually altered the structure and function of their brains"".","['0', '0', '0', '0', '2']", ,14
51,1.1.1.6.2.2.1.1.6.1.1.1.5.2.2.1,con,"The average religious believer and practitioner may not have the same commitment, tools and training as Buddhist monks to be able to achieve such results.","['0', '0', '1', '0', '0']", ,15
52,1.1.1.6.2.2.1.1.6.1.1.1.5.2.2.1.1,con,Any form or degree of positive thinking or meditation is beneficial for the human mind.,"['0', '0', '1', '0', '0']", 2,16
53,1.1.1.6.2.2.1.1.6.1.1.1.5.2.3,con,"Neuroplasticity, the capacity of our brains to change and adapt, is not a unique characteristic of religion but of extreme concentration and 'mental trainning'.","['0', '0', '0', '0', '1']", ,14
54,1.1.1.6.2.2.1.1.6.1.1.1.5.2.3.1,pro,"The more someone can focus on something ""math or auto racing or football or God"", the more that becomes their own reality, as it  ""becomes written into the neural connections of your brain"", experts say.","['0', '0', '0', '0', '0']", ,15
55,1.1.1.6.2.2.1.1.6.1.1.2,pro,"A lot of the foundation is often unfounded itself, frequently based on other unfounded assumptions in a web that can be difficult to unravel, thus disguising the ultimate unfoundedness of much of it.","['0', '0', '0', '0', '1']", 1,11
56,1.1.1.6.2.2.1.1.6.1.1.3,con,The foundation presented can be the result of centuries of cherry picking the most consistent passages from supporters while destroying opposing/inconsistent views and/or killing or imprisoning or ostracizing the inconvenient authors. Thus even those facts that can be verified can be considered to amount to anecdotal evidence at best.,"['0', '0', '0', '0', '0']", 1,11
57,1.1.1.6.3,con,"Heads of religions recognize only the parts of science which fit the description of the world they already give to the masses. All other science is called ""sacrilege"" and ""untrue"" and the proponents are persecuted. That narrows fields of scientific research and slows down the spread of new discoveries. Examples: Book burning, Galileo Galilei, Charles Darwin.","['0', '0', '0', '1', '1']", 2,4
58,1.1.1.6.3.1,pro,"Constantine ""rewrote"" (set the canon) the bible at the Council of Nicea his reign was between 274 to 337 A.D. He prevented the scrutiny of it by the masses, specifically to assist in running his empire; deeming it the domain only of the clergy to express it, rather than having too many heretical views. King James the 'witch burner' opened his version to the masses.","['0', '0', '0', '0', '0']", 3,5
59,1.1.1.6.3.1.1,con,There is no actual evidence that the First Council of Nicaea determined the canon of the Bible.,"['0', '0', '0', '0', '0']", ,6
60,1.1.1.6.3.1.1.1,pro,The canon was established at one of the Councils of Carthage.,"['0', '0', '0', '0', '0']", ,7
61,1.1.1.6.3.2,pro,"With religions often claiming things contrary to science, it can not only encourage irrational thought, but encourage to the point of normalizing anti-science attitudes such as climate change denial.","['0', '0', '0', '0', '0']", ,5
62,1.1.1.6.3.3,pro,"Many Christians believe the world is 10,000 years old.","['0', '1', '0', '0', '0']", 1,5
63,1.1.1.7,pro,"Religions are both good and bad.  They form part of the evolution of modern society towards greater humanity and a growing awareness of our individual vulnerability and interdependence. This period of human development, while incomplete, is slowly coming to an end as religious belief declines.","['0', '0', '0', '0', '0']", 5,3
64,1.1.1.8,con,"The quoted ""evolutionary tree"" provides a footnote that claims that it ""should not be counted as fact"".","['0', '0', '0', '0', '2']", ,3
65,1.1.1.9,con,"Religion was a useless step to reach structured thoughts and rationality as ""God"" is the easy answer to everything we don't know. What science does, is to explore all the possibilities to get to the answer.","['0', '0', '0', '0', '2']", 1,3
66,1.1.1.9.1,pro,"Religion didn't help in developing structured thoughts, intelectual people did, and some of them turned out to be religious, but that's nothing more than an anecdote.","['0', '0', '0', '0', '0']", ,4
67,1.1.1.10,con,"The opposite may also be true. The Greek civilisation starts explaining the world through religious myths, until philosophers consider it necessary to find a more rational explanation (logos) starting a strong tradition of Western rationalism.","['0', '1', '0', '0', '4']", 7,3
68,1.1.1.10.1,pro,"Pre-socratic philosophers rejected the notion of natural and supernatural and Aristotle using  evidence and observation, marked the distinction between philosophy and empirical science.","['0', '0', '0', '0', '0']", ,4
69,1.1.1.10.2,con,That does not mean that religion has not prepared our brain and helped structure our thoughts for thousands of years before being able to transition to logic.,"['1', '0', '0', '0', '0']", ,4
70,1.1.1.10.2.1,pro,Religion led people to do things correctly before science and technology caught up.,"['1', '0', '0', '1', '1']", 7,5
71,1.1.1.10.2.1.1,pro,"Before modern states could provide welfare, religion was the only source of education, healthcare or economic relief.","['1', '0', '0', '0', '1']", ,6
72,1.1.1.10.2.1.1.1,pro,The Catholic Church was the only institution in Europe during several hundred years that actively contributed to free education for the masses.,"['0', '0', '0', '0', '0']", 6,7
73,1.1.1.10.2.1.1.1.1,pro,"The Church also mandated in 1179 free education for the poor, so every cathedral had a master to teach boys too poor to pay the regular fee, planting the seed of modern universal and public education.","['0', '0', '0', '0', '0']", ,8
74,1.1.1.10.2.1.1.2,pro,"Hospitals were founded, financed, and staffed by religions. An old French term for hospital is hôtel-Dieu, ""hostel of God.""","['0', '0', '2', '0', '1']", ,7
75,1.1.1.10.2.1.1.3,pro,"Judaic religious tradition has throughout history emphasised education which has been an advantage to its adherents at places and times where illiteracy was the norm, for example in Europe in the early middle ages.","['0', '0', '0', '0', '1']", 7,7
76,1.1.1.10.2.1.1.3.1,con,Judaic education in reading was historically reserved for boys.,"['0', '0', '1', '0', '0']", ,8
77,1.1.1.10.2.1.1.4,con,Several religious schools are filled with accusations of child abuse. In Ireland girls were sexually abused in catholic schools. In Canada the United Church committed numerous physical abuses against indigenous children.  Christian run schools prohibited native children to speak their languages and continue with their cultural practices. All over the world there are legal proceedings against priests who run religious schools and abused the children that attended them.,"['0', '0', '0', '0', '2']", 9,7
78,1.1.1.10.2.1.1.5,con,"The family was also a source of education, healthcare, and economic relief.","['0', '0', '0', '0', '0']", ,7
79,1.1.1.10.2.1.2,pro,Basic hygienic rules have been written as religious texts to enforce them as higher truths. This reduced illness and death.,"['0', '0', '0', '0', '0']", ,6
80,1.1.1.10.2.1.2.1,pro,"Jewish hygene practices may partially explain why Jews were remarkably unaffected by the Black Death, a plague that affected Europe in the mid-14th century.","['0', '0', '0', '0', '0']", ,7
81,1.1.1.10.2.1.2.2,con,"Although some religions helped to disseminate hygiene rules, this was not always true. The Roman practice of public baths was seen as 'sinful' by early christians, who abhorred nudity and went on a crusade against what was seen as a pagan luxury. The condemnation was not unanimous, but it was prevailing.","['0', '0', '0', '0', '0']", 16,7
82,1.1.1.10.2.1.2.3,con,"Some religious practices, although seemingly hygienic (burying feces in the ground and having a bath after a trip to the latrine), were actually a way to spread parasites and increase disease.","['0', '0', '0', '0', '0']", ,7
83,1.1.1.10.2.1.2.4,con,"Laws of ""ritual purity"" even though they correspond to ""modern ideas of physical cleanliness"", in many cases have ""little to do with hygiene"".","['0', '0', '0', '0', '0']", ,7
84,1.1.1.10.2.1.3,pro,"Lessons from religion are also used in marketing so that businesses can fair better on the battlefield of commerce. 
Storytelling is one of  the core techniques when doing anything religious like bible lessons, wisdom sharing and ceremony alike, storytelling also happens to be one of the basic techniques in marketing business to business and in business to client communication.","['0', '0', '0', '0', '0']", 4,6
85,1.1.1.10.2.1.3.1,con,"The skills of storytelling and wisdom sharing are not limited to religion, therefore religion is not required to teach these things.","['0', '0', '0', '0', '1']", ,7
86,1.1.1.10.2.1.3.2,con,There are far better methods for learning modern marketing techniques than religion. Scientific understanding of human psychology being one of them.,"['0', '0', '0', '0', '1']", ,7
87,1.1.1.10.2.1.4,con,Tradition can be observed and judged separate from religion. Good traditions not necessarily reflect good religion and vice versa.,"['0', '0', '0', '0', '4']", ,6
88,1.1.1.10.2.1.5,con,Arguing that religions have done some good is easy but almost everything leads to some amount of good. It is more useful to argue that religion has caused a net amount of good but doing this calculation is very hard and thus it is almost impossible to conclusively show that religion has been a good thing overall.,"['0', '0', '0', '0', '0']", ,6
89,1.1.1.10.2.1.6,con,"In the past, religion in society was the norm. Choosing to lead a non-religious life was, very likely, not an easy choice to make at that time. In such a non-plural  environment, it would be a fallacy to say that ""Religion led people to act correctly..."" because there was no testable alternative to see if a non-religious life was ""more correct"" or ""less correct"" than a religious lifestyle.","['0', '0', '0', '0', '1']", 21,6
90,1.1.1.10.2.1.6.1,con,The fact that there will be few to no examples of records of non-religious life does not mean that we can't analyse the religion.,"['0', '0', '0', '0', '0']", 2,7
91,1.1.1.10.2.1.7,con,"Religion also taught people to do many things wrong. Such as exorcism for mental illness, human sacrifice to appease gods, and relying on faith healing instead of medicine.","['0', '1', '0', '0', '10']", ,6
92,1.1.1.10.2.1.7.1,pro,"Amputating a working body part, the male foreskin, is an excellent example of something wrong being forced and enforced by religion.","['0', '0', '0', '0', '1']", ,7
93,1.1.1.10.2.1.7.2,con,Faith healing can be viewed as producing a placebo effect.,"['0', '0', '0', '0', '0']", 1,7
94,1.1.1.10.2.1.7.2.1,con,Since Placebo effects typically do not fix the underlying condition and only act as a bandage for the problem this is not necessarily a good thing.,"['0', '0', '0', '0', '0']", ,8
95,1.1.1.10.2.1.7.3,con,"Rituals can have a Causal impact on people’s thoughts, feelings, and behaviors.","['0', '0', '0', '0', '0']", ,7
96,1.1.1.10.2.1.8,con,"If the benefits that religion provides can be now outsourced by other means (state, welfare, legal system, etc.) that are not paired with the negatives of religion, it may have been good and yet it no longer is.","['0', '0', '0', '0', '0']", ,6
97,1.1.1.10.2.1.9,con,"Though belief in unfounded assumptions in some cases persuades people to do the right thing, that doesn't mean it makes sense to act based on unfounded assumptions rather than upon more substantial grounds.","['0', '0', '0', '0', '0']", 9,6
98,1.1.1.10.2.1.10,con,Religion just fills the holes and gaps until science discovers the answers and as such stifles inquiry.,"['0', '0', '0', '0', '0']", 11,6
99,1.1.1.10.2.1.10.1,pro,"While religion may be a way to understand the Unknown, namely death and what happens to us after it, it has no test, inquiry or research.","['0', '0', '0', '0', '0']", 5,7
100,1.1.1.10.2.1.10.1.1,pro,"This allows for intellectual apathy in addressing problems, while attaching a person interest (life after death/paradise) to maintaining the faith.","['0', '0', '0', '0', '0']", ,8
101,1.1.1.10.2.1.11,con,"These ""correct things"" can easily be derived from observation and do not require a system of religious belief to be enforced.","['1', '0', '0', '0', '5']", ,6
102,1.1.1.10.2.1.11.1,pro,Religion occupies advancements as if it was the sole inventor even after centuries of resistance to them.,"['0', '0', '0', '0', '0']", 1,7
103,1.1.1.10.2.1.12,con,"Arguably, religion ""was"" a good thing for humankind in times of ignorance... but its importance in today's society needs to be phased out. At present, we need to operate on facts and evidence, and not on past beliefs rooted in ignorance.","['0', '0', '0', '0', '0']", 4,6
104,1.1.1.10.2.1.12.1,pro,Religion has served as a useful method of control and distribution of ideas in a time where free access of information was not available. This is no longer the case and religion no longer serves a purpose beyond personal feelings.,"['0', '0', '0', '0', '0']", 10,7
105,1.1.1.10.2.1.12.2,pro,"Religion was a good thing for humankind when we had neither philosophy nor science and religion exercised the imagination and created culture and folkloric bases. Now, after the achievement of science and logic, religion has massively contributed to the disbelief of these ways of reaching knowledge and religion continues to control cultures.","['0', '0', '0', '0', '0']", ,7
106,1.1.1.10.2.1.12.2.1,con,"Science didn't start at some point after the rise of religion. It started when someone first used a branch as a lever, noticed there were seasons or that wood floats or… Science comes from common sense. Even the first time someone persuaded a bunch of people there was a ""god"" that governed the seasons they were already interfering with science.","['0', '0', '0', '0', '0']", ,8
107,1.1.1.10.2.1.12.2.1.1,pro,"The damage done by religion in the early days was probably at least as significant as the damage it does now, and as in those days scientists were killed rather than science disputed, it was probably far more severe, literally keeping us in the Stone Age.","['0', '0', '0', '0', '0']", 2,9
108,1.1.1.10.2.1.13,con,Where religion led people to do things correctly it was either by accident (i.e. despite the unfounded assumptions) or where dogma was based on scientific observation rather than other dogma.,"['0', '0', '0', '1', '0']", 2,6
109,1.1.1.10.2.2,con,"Althought they might have helped transfer knowledge and wisdom, Embryonic repertoires of stories were not necessarily large enough to be considered Religions.","['0', '0', '0', '0', '0']", ,5
110,1.1.1.10.2.3,con,"Religious dogma does not take well to inquiry and knowledge advancement. Anaxagoras, a Presocratic philosopher may well have not started the revolution of thinking that led away from mythology had he been executed for ""Impiety"" as ordered by the Athenian court","['0', '0', '0', '0', '1']", 3,5
111,1.1.1.10.2.4,con,It is more likely that structured thinking evolved from intercomunicating useful information. There is no need for religion to explain this process.,"['0', '0', '0', '0', '0']", ,5
112,1.1.1.10.2.4.1,pro,"Take animals for instance. We may observe the evolution of their thinking process (different evolutionary branches at different stages of intelligence), and yet animals don't seem to perform any religious activities. The conclusion is that the evolution of thought is independent from existence of religion.","['0', '0', '0', '0', '0']", ,6
113,1.1.1.10.3,con,"Recent scholars point that the transition from 'myth' to 'logos' was a continuum, so rational and mythical explanations were never in conflict.","['0', '0', '0', '0', '0']", ,4
114,1.1.1.10.3.1,pro,"Having a global understanding of the universe, although possibly filled by irrational beliefs, is an important part of our psyche. It uses intuition and pattern recognition to make decisions and solve problems. The other process thinks rationally, limits the context to what is already known to work and can be articulated precisely.

Although there is some debate on the lateralization of those processes, both are important part of your brains mechanisms and are in no way mutually exclusive.","['0', '0', '0', '0', '0']", 14,5
115,1.1.1.10.3.1.1,pro,Religion provides a solution in the face of nihilism and the dramatic nature of existence. This is called the Terror management theory.,"['0', '0', '0', '0', '0']", ,6
116,1.1.1.10.3.1.1.1,pro,"Religions tend to promote behaviors and temperaments that are prosocial, which can lead to more meaningful relationships.","['0', '0', '0', '0', '0']", ,7
117,1.1.1.10.3.1.1.1.1,pro,"In Islam, attending congregational prayers in mosques constitute pro-social behavior.","['0', '0', '0', '0', '0']", ,8
118,1.1.1.10.3.1.1.2,con,"There are other ways to find meaning in life besides religion, such as through living for others by helping them, or attaching value to material goods such as money or wealth. Religion is not the only way to beat back nihlism","['0', '0', '1', '0', '0']", ,7
119,1.1.1.10.3.1.1.2.1,con,"Altruism is most commonly found in religious traditions, while too much wealth causes anxiety and is therefore not a good option for beating back nihilism. Religion is foundationally about finding meaning and is therefore the oldest and arguably best way to find meaning in ones life.","['0', '0', '1', '0', '0']", ,8
120,1.1.1.10.3.1.1.2.1.1,con,Research found that children from religious families are less kind and more punitive than those from non-religious households.,"['0', '0', '0', '1', '0']", ,9
121,1.1.1.10.3.1.1.2.1.1.1,pro,"Children from households identifying as Christian or Muslim were less altruistic than children from non-religious households. Moreover, older children (with longer exposure to religion"" showed ""the greatest negative relations”.","['0', '0', '0', '0', '1']", ,10
122,1.1.1.10.3.1.1.3,con,"Religion does not solve the problem of nihlism, because it never justifies why life has value; it claims that it does because of God. Thus, it would not satisfy a nihlist who was looking for some reason why life had value, since the religious justification depends on an unproven notion of God and his or her actions.","['0', '0', '0', '1', '1']", ,7
123,1.1.1.11,con,"Science and philosophy, in many cases, have catered to people's search for meaning and understanding. Nowadays, when faced with the cumulative theories and calculations of centuries of scientists and philosophers, religion can often appear antiquated. Its messages, once radical and mind-expanding, have been overtaken, and to keep preaching them might actually be detrimental to the modern mindset.","['0', '0', '0', '0', '0']", 6,3
124,1.1.1.12,con,"The Brief History of Human Spiritual Evolution only points out how beliefs evolved into one another, there is no causal connection to evolution of critical thought and rationality.","['0', '0', '0', '0', '0']", ,3
125,1.1.1.13,con,That something is or was necessary doesn't make it good.,"['0', '0', '0', '0', '0']", ,3
126,1.1.1.15,con,"The quoted ""evolutionary tree"" includes sciences in myths and religions, which is substantially wrong.","['0', '0', '0', '0', '2']", ,3
127,1.1.2,pro,Religious rules are an important source of contemporary laws.,"['5', '1', '2', '3', '4']", 23,2
128,1.1.2.1,pro,"In some cases, religious rules have contributed to democracy.","['0', '0', '0', '0', '0']", ,3
129,1.1.2.2,pro,Many religious ideas and ideologies have been secularized into laws (p. 66).,"['0', '0', '0', '0', '0']", 33,3
130,1.1.2.2.1,con,"The use of the term ""secularized"" inaccurately implies that religion is responsible for laws and by implication morals that were actually adopted by religion from common sense and our evolutionarily generated impulses.","['0', '0', '0', '0', '0']", ,4
131,1.1.2.2.2,con,Mixing religion and legislation forces the religious views of some on the entire population. Since religion is not required to protect the populace it should not be mingling with the law.,"['0', '0', '1', '0', '0']", ,4
132,1.1.2.2.3,con,The ideals presented by religions are not always in the best interests of the people (p. 3).,"['1', '0', '0', '0', '1']", ,4
133,1.1.2.3,pro,Christianity has been integral for the development of democracy and the rule of law in Western World and all the good that has come from it and helped people to resist totalitarian rule in these nations.,"['1', '0', '0', '0', '2']", 6,3
134,1.1.2.3.1,con,While Christianity undoubtedly had a large impact on western civilization saying it is the source discredits many important contributors from before Christianity. Ancient Greece and Rome have both contributed to the legal and political systems of western civilization and both predated Christianity. Legacy of Rome. Birth of Democracy,"['0', '0', '0', '0', '0']", 1,4
135,1.1.2.3.2,con,"Fascism, a form of totalitarianism that opposed liberal democracy, originated in Europe and ruled in Italy, Germany and Spain.","['0', '0', '0', '0', '0']", ,4
136,1.1.2.3.3,con,Christianity is actually anti-democracy: it is more authoritarian at its core as it has one power above all (God).,"['0', '0', '0', '0', '0']", ,4
137,1.1.2.3.3.1,pro,Christianity and monotheism in general often refer to adherents as sheep in a flock and Christians sometimes characterize themselves as slaves to Christ this is totalitarian.,"['0', '0', '0', '0', '0']", ,5
138,1.1.2.3.3.2,pro,Christianity along with its monotheistic cousins require that one both loves and fears god. This is the basis of a sadomasochistic relationship illustrating the religion's totalitarian nature.,"['0', '0', '0', '0', '0']", ,5
139,1.1.2.4,pro,Christianity played a role in the creation and adoption of capitalism.,"['0', '0', '0', '0', '0']", ,3
140,1.1.2.5,pro,"Religion helped or enhanced international trade, therefore contributing to global economic development.","['0', '0', '0', '0', '0']", 4,3
141,1.1.2.6,con,"Countries that are more secular and tolerant, with socially liberal laws, often opposed by religion, are more likely to have more economic growth.","['0', '0', '0', '1', '0']", ,3
142,1.1.2.6.1,pro,"Those laws include legalizing same-sex relationships, divorce, abortion, etc.","['0', '0', '0', '0', '0']", ,4
143,1.1.2.7,con,Contemporary law is not based at all on the 10 commandments.,"['1', '0', '0', '0', '2']", 8,3
